id,likeNum,commentsLen,reposts_count,region,content,created_at,type,detailUrl,emotion
5.15274E+15,104825,52126,130640,北京," 我命由我,我自向前。幸会,方婉之。 ",2025/4/7,明星,https://weibo.com/5152743933346327/Pm86Re2x1,积极
5.15356E+15,48883,21064,22109,浙江,✈️,2025/4/9,明星,https://weibo.com/5153563890158170/Pmtrn0F98,积极
5.15359E+15,7853,217,5,无," 登陆少年组合日常角 朱志鑫,张泽禹,张极,左航,苏新皓,拍摄花絮+渴望就可能练习室",2025/4/9,明星,https://weibo.com/5153586787910613/Pmu2ixbUx,中性
5.15258E+15,10575,1285,2332,广东, 猜猜什么时候?,2025/4/6,明星,https://weibo.com/5152577164152483/Pm3LShqfx,积极
5.14595E+15,116682,1713,1298,北京," 红幕轻启,缓缓进入演出序幕,演员 来了!",2025/3/19,明星,https://weibo.com/5145954564181177/PjhughxIl,积极
5.14949E+15,1023695,386902,1000000,北京, 提问:抓到所有人需要用多少步?,2025/3/29,明星,https://weibo.com/5149490387883535/PkLtcx4RN,积极
5.14919E+15,103578,715197,1000000,北京," 万能的米饭搭子,好吃!🥣",2025/3/28,明星,https://weibo.com/5149189529143241/PkDDWCmzD,积极
5.15137E+15,939760,536331,1000000,湖南,再来一弹,2025/4/3,明星,https://weibo.com/5151365417402569/Plyfrv3Kh,积极
5.15325E+15,169499,57180,186056,北京,⏮️,2025/4/8,明星,https://weibo.com/5153248239946431/PmlefFJwj,积极
5.15324E+15,88596,2252,1439,北京, 偶遇一场落日霞光和正在看落日的他 ,2025/4/8,明星,https://weibo.com/5153238950611106/PmkZh2yYy,积极
5.15201E+15,1084517,1000000,1000000,江西,"#8 开春了《有时间》就去了森林公园踏青赏花👀 如今城市内也有好多公园和绿化广场,想要体会大自然的快乐,可以说走就走,去离家最近的公园转转。(感谢各位辛苦维持绿化的工作者们🫡) 想起了家里那棵既能开花又能结果的桃树,原本只是来看看桃花,未曾想奥森这里还有许多可爱的动物朋友们,完全不怕生,还理直气壮地找我要东西吃,如果我能听懂它们的话语,大概是:""人!吃的放下!谢谢!""(不用谢😟 大家也借着这好春光,探索下离你最近的那个公园广场吧~ 希望各位都有奇遇和好心情☺️",2025/4/5,明星,https://weibo.com/5152010258091830/PlP1vxX3o,积极
5.14992E+15,1661,469,618,北京," 那表情直接失控!这豆汁味道真的绝了,酸中带馊腐味,像放久发酸的豆浆又夹杂着莫名臭味,喝一口仿佛味觉在坐过山车。",2025/3/30,搞笑,https://weibo.com/5149920874202104/PkWFxhD9S,消极
5.15322E+15,3219,385,116,无,哪咤敖丙超萌表情包来袭!豪放派咤儿和温柔派丙丙的小表情简直是萌量超标的程度~这么可爱又实用的表情包赶紧用上啦!,2025/4/8,搞笑,https://weibo.com/5153218100990787/PmkrE49Kr,积极
5.15352E+15,1268,163,59,湖北,"急到语无伦次,特朗普:""那些国家纷纷打电话来,亲我的屁股(kissing my ass),他们急着想达成协议,说‘求求您了先生,让我们达成协议吧。我们什么都愿意做!’"" 没人比他更懂ass《允悲》 ",2025/4/9,国际,https://weibo.com/5153515890805514/PmsbX3nya,消极
5.15354E+15,653,224,62,江苏,"一位美国专家预测的世界格局:如果发生三战,只要不放原子弹,世界格局必将改变: 1,韩朝统一,北约解散 2,乌克兰放弃东部四州,拥抱欧洲加入欧盟 3,东盟发展超过欧洲,成为中美之后的第三大经济体 4,日本国不复存在,以附属国的形式加入统一后的朝鲜 5,俄罗斯放弃西伯利亚地区,接受乌克兰东部地区,加入欧盟 6,美国还是世界老大,打三战,发战争财,但是海外驻军大幅减少,亚洲地区不再是美国的势力范围 7,俄罗斯打败北约,向西开始发展,东部的西伯利亚留给中国开发 8,中国完成伟大复兴,祖国统一,开始以""中立国""的身份稳住亚洲。与美国在第二岛链为分界线各自发展 世界格局大变,各国和平发展,世界大同成为千年不变的目标!",2025/4/9,国际,https://weibo.com/5153536833490755/PmsJJeE6v,消极
5.15383E+15,353,125,61,无,"《 》""暂停征收关税90天""遭记者质疑,特朗普:我这叫灵活性,撞墙行不通就得绕着走。",2025/4/10,国际,https://weibo.com/5153825355468076/PmAf5mWuM,消极
5.15355E+15,2894,323,410,无,"近日,美国一线企业主莫尔森·哈特,结合其15年的一线制造业实战经验,发布文章""控诉""特朗普的关税政策,揭穿""关税能救‘美国制造’""的致命幻觉。 一关税再高也白搭!比如iphone,美国本土生产成本比中国加了关税还高。 二美国的工业级供应链(特别是电子元件)严重不足。 三美国想造也不会造。如果连技术都掌握不了,关税再高也逼不出""美国制造""。 四中美劳动力的差距不止在成本。中国劳动力专业素质过硬。 五美国基建拖后腿。 六即便手续顺利,在美国新建一座工厂至少需要两年。 七朝令夕改的关税政策让很多企业不敢""轻举妄动""。 八制造业的艰辛美国人并不习惯 九高喊""让美国再次伟大""无法凭空变出具备专业技能的劳动力,管理人才也断层。 十美国工业自动化部分早已被中国""碾压""。 莫尔森称特朗普的关税政策是""史上最糟糕的经济政策"",并对""关税战""的结局做出预测:制造业回不来,美国只会更穷。",2025/4/9,深度,https://weibo.com/5153552650996341/Pmt9f4bc1,积极
5.15369E+15,560,123,5,广东,"欧买噶,10%到手,睡觉",2025/4/10,财经,https://weibo.com/5153692698018667/PmwN7xE1l,积极
5.15383E+15,627,110,101,无,"《涨回960元!《吃瓜》》4月10日凌晨,国际贵金属期货大幅收涨,comex黄金期货涨3.67%报3099.8美元/盎司,创2020年3月以来最大盘中涨幅。国内品牌金饰价格也随之上扬。 查询发现,4月3日以来金饰价格下跌三次后又迎来三连涨。截至发稿,周生生金饰价格为959元/克,较4月7日低点上涨47元/克;老庙金饰价格为957元/克,较4月7日低点上涨39元/克;周大福金饰价格为960元/克,较4月7日低点上涨42元/克。 ",2025/4/10,财经,https://weibo.com/5153825644089083/PmAfyh9KX,消极
5.15345E+15,1192,133,785,广东,"毕淑敏谈自卑 毕淑敏在百家讲坛上谈了一个大家都会有的问题:自卑心态。自卑不仅仅影响我们的心理健康,甚至给我们的社交,工作,生活都带来了负面的影响,如何终结自卑心态,毕淑敏有自己的方法。 1,抛弃旧想法,建立新模式。 像有些人自卑是因为自己原生家庭不好,长大后总觉得自己处处不如人。这样的人,先要改变自己的这种旧想法,就像毕淑敏所说的,当你想到自己的出身不好时,不要立刻去想我哪里哪里不如人,而是要想出身那么不好,我还能混成现在这个样子,甚至有些人出身比我好却活得比我还差,说明我这个人够努力,有毅力,有优于其他人的地方,这才是我跟别人不一样的地方。 2,永远要相信自己的评价。 小到一件物品,大到你人生问题的抉择,你都要坚信自己内心的答案。不要说别人三言两语,或者别人的一个眼色,你就开始怀疑自己的选择是不是错了。 自卑的人就是容易变成墙头草,打破自卑就是要先坚定自己的想法,相信自己的判断。人生试错的机会很多,就算做错一两个选择也不会让你的人生覆灭的,所以放轻松,做一个有主见的人。",2025/4/9,读书,https://weibo.com/5153445095933229/PmqlLoTvf,积极
5.14993E+15,167,297,95,北京,"贫穷是一个熔炉,每当命运需要一个坏蛋或一个神人,就会把一个人投进去。 ——维克多.雨果",2025/3/30,读书,https://weibo.com/5149926188909610/PkWO6BnNo,中性
5.15238E+15,7258,1050,1329,无,"迎接春天的方式🌸 这次的出片绝对是场意外之喜,原本计划被打乱,寻寻觅觅之后,才有了这次的车顶赏花 ",2025/4/6,摄影,https://weibo.com/5152381789539018/PlYGKE1x8,积极
5.14621E+15,7536,444,1500,陕西,还要看一万次海。,2025/3/20,摄影,https://weibo.com/5146213562189579/Pjoe09bBN,积极
5.14597E+15,3024,853,93,北京,所以蔚来这算比宝马奥迪厉害???《疑问》,2025/3/19,车展,https://weibo.com/5145974603517224/Pji0AeKZq,消极
5.1511E+15,2075,214,51,安徽,这是我见过最霸道的奔驰,2025/4/2,车展,https://weibo.com/5151098403553827/PlriMeUvN,消极
5.15104E+15,3740,462,94,北京,"大家看清楚了么?这个视频里居然是无人驾驶。主驾没有坐人,只是单纯扣上安全带,不需要有人坐主驾,也不需要人手扶方向盘,就实现了智驾???如果发生事故,不光是这台车,有可能会牵连其他无辜车辆。首先,车主确实不应该这么""玩""智驾,自己才是自己安全的第一负责人。第二,视频中这台车是不是也没做到开启智驾的条件把控?甚至很多其他品牌智驾车型在这一块也没做到位。属于是车主和车企""双向奔赴""的结果了...",2025/4/2,车展,https://weibo.com/5151043668150797/PlpSuycot,消极
5.14343E+15,3084,371,255,福建,扶还是不扶?《吃瓜》,2025/3/12,车展,https://weibo.com/5143430042484838/PidOsaqq2,消极
5.15361E+15,3250,151,112,重庆,我不是剩饭 别等饿的时候再来找我,2025/4/9,颜值,https://weibo.com/5153605092381029/PmuvP9ZpH,积极
5.1536E+15,946,219,198,无, 经典y2k be like !,2025/4/9,综艺,https://weibo.com/5153597735308060/PmujXmgRS,积极
5.152E+15,6876,803,3735,无," 乘风2025二公选人现场,蒋一侨同时灭灯叶童倪虹洁的的动作真的太勇了!在面对自己一公的队友倪虹洁和自己的偶像叶童时,奔溃的大喊:""救命!苍天!大地!""在无法抉择的选项面前,选择了同时灭灯,这个动作直接惊呆了现场的吴宣仪和谢娜,马吟吟和现场姐姐们更是直呼:""太帅了!""",2025/4/5,综艺,https://weibo.com/5151996332740031/PlOF3buO3,积极
5.15198E+15,243,173,79,无," lyx lyx 你是最美的风景,和弥散的阳光一致。",2025/4/5,综艺,https://weibo.com/5151979942446005/PlOeCagjH,积极
5.15347E+15,408,187,278,无,"童年愿望被忽略已经习以为常?!童年在情感上""赊的账""利滚利,你欠自己多少""情绪高利贷""? 第二季第二期,和《纵横四海》主理人 ,国寿""星姐""何星润聊聊如何""重养自己""?🤔快来汲取能量,让内在小孩的声音被全世界听见!",2025/4/9,综艺,https://weibo.com/5153473574472724/Pmr5HiLyI,积极
5.15361E+15,5553,167,56,湖南," 哎,白冰冰这一生真的很不幸,自己女儿遭人绑架,女儿被侵犯后。绑匪还把她女儿手指寄给她,真的很难想象白冰冰是怎么撑过来的,到现在她看到女儿骨灰盒都会爆哭的程度。很能理解她想要孩子的想法,可能想让自己女儿以这种方式回到自己身边吧?老天给这个女孩一点点幸福吧",2025/4/9,综艺,https://weibo.com/5153612363992077/PmuHygKwl,消极
5.15241E+15,2992,599,2285,无," 看着娃娃突然走心自曝:""我原来单眼皮比我现在还单,就我训练生的时期...因为原来眼睛特别小,我要是不认真看人的话,就会显得我好像很生气一样。&quot;因为这个,南南还说自己曾躺上做双眼皮的手术台又被拉下来了,如今笑着摊手:""不好接触那就不接触咯。""从""被误解的倔强单眼皮""到""拽王认证""—— 所谓颜值偏见,不过是给灵魂镀层反骨的滤镜。抱一抱南南《抱一抱》",2025/4/6,综艺,https://weibo.com/5152407760933101/PlZmE3UK1,积极
5.15219E+15,468,527,6,无,"你们爱吗? 鹅黄色编织包 洋溢着夏日活力,松弛又大气 美感十足! 自己设计的鹅黄色编织包,构思时,我就想让它有夏日清新活力的同时,又有松弛feel。为了实现这个想法,我请来有十年手工经验的阿姨,用独特编织工艺精心打造,配上明亮又温柔的鹅黄色,一上身,好心情立刻上线!",2025/4/5,时尚,https://weibo.com/5152188271690419/PlTED75KP,积极
5.15249E+15,1523,136,125,天津,"老天爷…黄明昊赛车服正式上身更是帅的没边儿了🥹黄明昊——就是天生在各个方面上的""a""🕶️🏁 .",2025/4/6,时尚,https://weibo.com/5152494259274037/Pm1C9CUBf,积极
5.1528E+15,136599,24776,57384,北京,可爱人儿👧👧👧可爱鞋《哈哈》,2025/4/7,时尚,https://weibo.com/5152795855159816/Pm9sBlEiQ,积极
5.15206E+15,590,117,27,河南,"韩媒:可帮助美海军""下饺子"",一年造5艘""宙斯盾""战舰! 美国或许不用再为造舰严重延期而担忧了,韩国现代重工表示,(如果需要)其每年可以为美国建造5艘""宙斯盾""驱逐舰,并且还可以进一步扩充产能。该公司还称,目前其造船厂正在为国内外客户建造12艘水面舰艇,其中包括菲律宾和秘鲁的舰艇,仅",2025/4/5,军事,https://weibo.com/5152058429672457/PlQhcEAfn,消极
5.15318E+15,726,458,3,无,"说实话!经历过这次大跌还能留下来的,都是铁杆粉丝了!也算是一起度过人生中最惨的时刻,后面都是坦途!!!",2025/4/8,股市,https://weibo.com/5153179654161241/PmjrDhswN,积极
5.15183E+15,646,103,84,无,🫠啊……,2025/4/4,动漫,https://weibo.com/5151829671288165/PlKkf5p6R,积极
5.15309E+15,13305,3756,7227,北京,"在婺源吃到了神仙炒菜!!!巨巨巨有锅气《泪》新鲜的食材+最朴素的烹饪方式!!!每一道菜都超下饭!人均吃3碗……哈哈哈哈哈《喵喵》 自驾到婺源,几个人都超饿!!最终决定来吃这家,感觉是私房菜馆,开在一个小巷子里~但是味道真的一点也不普通《爱慕》冰柜里摆着各种新鲜的时令菜,直接能看到厨房里现",2025/4/8,旅游,https://weibo.com/5153088701728851/Pmh4W7fKH,积极
5.15169E+15,3511,264,299,无,"全国仅两只!王一博同款热烈鸭空降 !4月3日-4月14日,打卡倒计时!快来集邮~ 欢迎您~",2025/4/4,旅游,https://weibo.com/5151686260949023/PlGAW3YSP,积极
5.15308E+15,104,108,2,无," 宝子们,春日来临,不同场景给肌肤带来新挑战,这份春季特殊场景护肤秘籍快收好! 《心》《心》《心》 春游护肤 春天出门游玩超开心,可紫外线与花粉是肌肤大敌。 防晒是头等大事,选spf50+的防晒霜,每2小时就得补涂。别忘带上宽檐帽与墨镜,全方位阻挡紫外线。担心花粉过敏的姐妹,抗敏喷雾要随身携带,素颜出游更安心。回家后尽快清洁,先用温和洁面产品洗净灰尘与防晒霜,再进行后续护肤,让肌肤重归清爽。 《心》《心》《心》戴口罩护肤 长时间戴口罩,肌肤易闷痘。要选轻薄护肤品,减轻肌肤负担,比如用轻薄乳液代替厚重面霜。还可在口罩内垫纸巾,吸收水汽,每隔一阵找安全处摘下口罩透透气。基础护理注重保湿,选保湿好的爽肤水多拍几遍。厚重底妆先放放,用轻薄素颜霜或气垫,给肌肤""呼吸""空间。 《心》《心》《心》 妆前急救 想妆容服帖,妆前急救有妙招。妆前可先用化妆棉或压缩面膜浸满保湿化妆水,湿敷5分钟,让肌肤迅速补水。接着涂保湿妆前乳,为后续上妆打好基础。粉底液混合几滴精华油,能让质地更滋润,上脸不卡粉。定妆时,先距离脸部15 - 20厘米喷定妆喷雾,再用散粉轻扫一层,注意别多层叠加,这样持妆一整天没问题! 宝子们,按照不同场景好好护肤,这个春天让肌肤一直美美的!",2025/4/8,美妆,https://weibo.com/5153078790325631/PmgOX1mI7,积极
5.15313E+15,1028,2039,1022,广东,西医可以让你明明白白去世 中医可以让你迷迷煳煳活着,2025/4/8,健康,https://weibo.com/5153127642173519/Pmi5K97qL,中性
5.15277E+15,1057,183,12,无,任嘉伦全新音乐专辑《36·启》预告来了!好酷啊,2025/4/7,音乐,https://weibo.com/5152768671090033/Pm8KL4zzb,积极
5.15219E+15,2651,556,198,无," 论张子墨新歌与偶像剧能有多适配,没想到这首由十七岁少年 创作的《无人之境》这么有宿命感!完美适配偶像剧,也完全可以当ost的水平了!少年的确未来可期!cr:dy咲一咲",2025/4/5,音乐,https://weibo.com/5152187417892237/PlTDfx789,积极
5.15281E+15,2764,240,39,无," 丝路悠悠,祁连巍巍,丹霞流光,自然奇观的震撼,民族风情的多彩;这里是丝绸古道的归心之地,从七彩丹霞的绮丽,到自然奇观的大成之地,这里是华夏文明的起源,是千年文化的辉煌。走进河西走廊中部,祁连山北麓——肃南裕固族自治县。欢迎你!🎉🎉🎉🎊🎊🎊🌹 由四川师范大学,甘肃肃南裕固族自治县非物质文化遗产保护传承中心联合申报;项目主持:黄金中,何丽君#🎉🎉🎉🎊🎊🎊🌹 培训课程作品 《牧人》 作词:诺 敏 作曲:李德辉 演唱:黄金中",2025/4/7,音乐,https://weibo.com/5152808669023168/Pm9NgBRkY,积极
5.15216E+15,7665,625,2515,无,"来了一只小虫子""亲""了宝宝一口 ",2025/4/5,音乐,https://weibo.com/5152162384713018/PlSYSjM4q,积极
5.15318E+15,583,179,145,上海,"  福州站返场批文更新 信息仅供参考,一切请以工作室官宣为准。 时间:2025.11.15-16 场地:福州海峡奥体中心体育场",2025/4/8,音乐,https://weibo.com/5153179713407760/PmjrJeivS,积极
5.15192E+15,1454,145,65,无,"歌手,演员 在西湖演唱歌曲《美丽beutiful》,温柔的歌词配上西湖的夜景,是属于春天的一首歌!",2025/4/5,音乐,https://weibo.com/5151923490521400/PlMLz2bDG,积极
5.15313E+15,2186,1114,2063,北京,"""断崖式的爱情""mv 正式上线! 《沙尘暴》程春角色纪念曲 演唱: / 她不是奔向爱情,她只是想逃离那座 藏着流言的小城,锅炉和那个摊位。 她靠近了一个人,以为那是出口—— 结果,摔进了断崖。 🎬 这支mv,是她的全部回望。 从炽热到沉默,从盼望到放手。 现在,看",2025/4/8,音乐,https://weibo.com/5153129293680227/Pmi8pfrov,积极
5.15343E+15,354,193,286,山西," 西安| 谢谢你,我伟大的造梦者。让我的世界变得绚烂  《给你小心心》 hcy华晨宇",2025/4/9,音乐,https://weibo.com/5153427671746095/PmpTF7keP,积极
5.15346E+15,251,377,1,上海,"互动礼包冲冲冲!直接一发入魂遐蝶《酷》 不用签到《努力》在超话任意帖的转发,评论,点赞都行 满20次即可拿齐礼包 (礼包内容有星穹和通票) 大伙儿可以在这个帖底下完成互动任务⬇️ ",2025/4/9,游戏,https://weibo.com/5153460437913431/PmqKvxcDZ,中性
5.15268E+15,182,150,78,无,"沃野染新绿,农事催人忙,春光明媚的。",2025/4/7,三农,https://weibo.com/5152682068674075/Pm6v4Aowr,积极
